Price,Layer,architecturalyear,surfacearea,numberofparking,numberofDong,Residentialarea,Dedicatedarea,time,km2,fee,bus,subm,culture,sports,contractdate,Address,Totalgeneration,buildingarea,X,Y,Col0,apt
157000,6,1984,63304,419,5,53437.05,104,29,5,1250,2,414,6,3,8,개포동,405,61064.24,37.4838941,127.0559898,1,개포우성3차
174000,13,1984,63304,419,5,53437.05,104,29,5,1250,2,414,6,3,25,개포동,405,61064.24,37.4838941,127.0559898,3,개포우성3차
230000,3,1984,63304,419,5,53437.05,133,29,5,1250,2,414,6,3,1,개포동,405,61064.24,37.4838941,127.0559898,4,개포우성3차
315000,13,2004,70291,0,4,35547.31,214,26,4,1250,1,386,11,2,8,논현동,203,0,37.5147528,127.0381516,12,동양파라곤
41000,12,2004,21244,200,1,9435.4,36,16,2,1200,5,245,5,1,6,논현동,260,0,37.5138873,127.0289105,17,마일스디오빌
38200,7,2004,21244,200,1,9435.4,36,16,2,1200,5,245,5,1,12,논현동,260,0,37.5138873,127.0289105,18,마일스디오빌
38700,4,2004,21244,200,1,9435.4,36,16,2,1200,5,245,5,1,19,논현동,260,0,37.5138873,127.0289105,21,마일스디오빌
158000,2,2014,74812,645,4,33279.96,84,21,3,1250,4,443,10,0,12,논현동,368,3587,37.509505,127.0389311,22,아크로힐스논현
158000,10,2014,74812,645,4,33279.96,84,21,3,1250,4,443,10,0,16,논현동,368,3587,37.509505,127.0389311,24,아크로힐스논현
150000,1,2014,74812,645,4,33279.96,84,21,3,1250,4,443,10,0,27,논현동,368,3587,37.509505,127.0389311,27,아크로힐스논현
175000,22,2014,74812,645,4,33279.96,84,21,3,1250,4,443,10,0,29,논현동,368,3587,37.509505,127.0389311,31,아크로힐스논현
157500,21,2014,74812,645,4,33279.96,84,21,3,1250,4,443,10,0,10,논현동,368,3587,37.509505,127.0389311,32,아크로힐스논현
180000,19,2014,74812,645,4,33279.96,84,21,3,1250,4,443,10,0,1,논현동,368,3587,37.509505,127.0389311,35,아크로힐스논현
175000,10,2000,142507,1238,14,83135.34,97,27,4,1200,0,484,9,2,4,대치동,960,8414.21,37.4963363,127.0583563,37,대치삼성
180000,4,2000,142507,1238,14,83135.34,97,27,4,1200,0,484,9,2,17,대치동,960,8414.21,37.4963363,127.0583563,38,대치삼성
139000,12,2000,142507,1238,14,83135.34,60,27,4,1200,0,484,9,2,14,대치동,960,8414.21,37.4963363,127.0583563,43,대치삼성
179500,22,2000,142507,1238,14,83135.34,97,27,4,1200,0,484,9,2,15,대치동,960,8414.21,37.4963363,127.0583563,44,대치삼성
189000,7,2000,142507,1238,14,83135.34,97,27,4,1200,0,484,9,2,22,대치동,960,8414.21,37.4963363,127.0583563,47,대치삼성
145000,22,2000,142507,1238,14,83135.34,60,27,4,1200,0,484,9,2,22,대치동,960,8414.21,37.4963363,127.0583563,48,대치삼성
207000,16,2000,142507,1238,14,83135.34,97,27,4,1200,0,484,9,2,2,대치동,960,8414.21,37.4963363,127.0583563,54,대치삼성
140000,22,2000,142507,1238,14,83135.34,60,27,4,1200,0,484,9,2,12,대치동,960,8414.21,37.4963363,127.0583563,57,대치삼성
181000,9,2000,142507,1238,14,83135.34,85,27,4,1200,0,484,9,2,17,대치동,960,8414.21,37.4963363,127.0583563,60,대치삼성
204500,1,2000,142507,1238,14,83135.34,97,27,4,1200,0,484,9,2,31,대치동,960,8414.21,37.4963363,127.0583563,65,대치삼성
239000,5,2000,142507,1238,14,83135.34,109,27,4,1200,0,484,9,2,14,대치동,960,8414.21,37.4963363,127.0583563,69,대치삼성
197000,7,2000,142507,1238,14,83135.34,85,27,4,1200,0,484,9,2,19,대치동,960,8414.21,37.4963363,127.0583563,72,대치삼성
157600,1,2000,142507,1238,14,83135.34,60,27,4,1200,0,484,9,2,28,대치동,960,8414.21,37.4963363,127.0583563,75,대치삼성
257000,5,2008,147442,1171,11,78559.1,150,22,3,1250,3,205,5,3,25,대치1동,768,5218.09,37.4949838,127.0545833,80,대치아이파크
254000,12,2008,147442,1171,11,78559.1,150,22,3,1250,3,205,5,3,25,대치1동,768,5218.09,37.4949838,127.0545833,81,대치아이파크
149000,4,2008,147442,1171,11,78559.1,60,22,3,1250,3,205,5,3,30,대치1동,768,5218.09,37.4949838,127.0545833,82,대치아이파크
148000,2,2008,147442,1171,11,78559.1,60,22,3,1250,3,205,5,3,1,대치1동,768,5218.09,37.4949838,127.0545833,83,대치아이파크
157500,12,2008,147442,1171,11,78559.1,60,22,3,1250,3,205,5,3,5,대치1동,768,5218.09,37.4949838,127.0545833,84,대치아이파크
190000,15,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,9,대치1동,768,5218.09,37.4949838,127.0545833,85,대치아이파크
250000,19,2008,147442,1171,11,78559.1,150,22,3,1250,3,205,5,3,25,대치1동,768,5218.09,37.4949838,127.0545833,87,대치아이파크
179000,7,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,4,대치1동,768,5218.09,37.4949838,127.0545833,88,대치아이파크
247500,12,2008,147442,1171,11,78559.1,120,22,3,1250,3,205,5,3,27,대치1동,768,5218.09,37.4949838,127.0545833,91,대치아이파크
160000,14,2008,147442,1171,11,78559.1,60,22,3,1250,3,205,5,3,7,대치1동,768,5218.09,37.4949838,127.0545833,93,대치아이파크
165000,15,2008,147442,1171,11,78559.1,60,22,3,1250,3,205,5,3,7,대치1동,768,5218.09,37.4949838,127.0545833,94,대치아이파크
260000,17,2008,147442,1171,11,78559.1,120,22,3,1250,3,205,5,3,20,대치1동,768,5218.09,37.4949838,127.0545833,99,대치아이파크
189570,9,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,22,대치1동,768,5218.09,37.4949838,127.0545833,100,대치아이파크
250000,22,2008,147442,1171,11,78559.1,120,22,3,1250,3,205,5,3,22,대치1동,768,5218.09,37.4949838,127.0545833,101,대치아이파크
207000,10,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,6,대치1동,768,5218.09,37.4949838,127.0545833,103,대치아이파크
295000,13,2008,147442,1171,11,78559.1,150,22,3,1250,3,205,5,3,10,대치1동,768,5218.09,37.4949838,127.0545833,104,대치아이파크
242000,4,2008,147442,1171,11,78559.1,115,22,3,1250,3,205,5,3,13,대치1동,768,5218.09,37.4949838,127.0545833,106,대치아이파크
210000,23,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,27,대치1동,768,5218.09,37.4949838,127.0545833,110,대치아이파크
180000,5,2008,147442,1171,11,78559.1,60,22,3,1250,3,205,5,3,27,대치1동,768,5218.09,37.4949838,127.0545833,111,대치아이파크
210000,18,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,16,대치1동,768,5218.09,37.4949838,127.0545833,116,대치아이파크
210000,15,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,30,대치1동,768,5218.09,37.4949838,127.0545833,119,대치아이파크
310000,11,2008,147442,1171,11,78559.1,150,22,3,1250,3,205,5,3,2,대치1동,768,5218.09,37.4949838,127.0545833,127,대치아이파크
217000,1,2008,147442,1171,11,78559.1,85,22,3,1250,3,205,5,3,9,대치1동,768,5218.09,37.4949838,127.0545833,135,대치아이파크
325000,3,2008,147442,1171,11,78559.1,150,22,3,1250,3,205,5,3,13,대치1동,768,5218.09,37.4949838,127.0545833,136,대치아이파크
320000,10,2008,147442,1171,11,78559.1,120,22,3,1250,3,205,5,3,22,대치1동,768,5218.09,37.4949838,127.0545833,138,대치아이파크
158500,7,1999,91401,692,8,49312.64,85,24,5,1250,2,735,11,6,16,대치2동,630,4915.05,37.5008929,127.0610401,143,대치현대
115000,15,1999,91401,692,8,49312.64,60,24,5,1250,2,735,11,6,15,대치2동,630,4915.05,37.5008929,127.0610401,147,대치현대
162000,2,1999,91401,692,8,49312.64,85,24,5,1250,2,735,11,6,22,대치2동,630,4915.05,37.5008929,127.0610401,153,대치현대
185000,7,1999,91401,692,8,49312.64,102,24,5,1250,2,735,11,6,15,대치2동,630,4915.05,37.5008929,127.0610401,157,대치현대
115000,1,1999,91401,692,8,49312.64,60,24,5,1250,2,735,11,6,15,대치2동,630,4915.05,37.5008929,127.0610401,158,대치현대
136000,15,1999,91401,692,8,49312.64,60,24,5,1250,2,735,11,6,21,대치2동,630,4915.05,37.5008929,127.0610401,159,대치현대
132500,1,1999,91401,692,8,49312.64,60,24,5,1250,2,735,11,6,12,대치2동,630,4915.05,37.5008929,127.0610401,164,대치현대
141000,20,1999,91401,692,8,49312.64,60,24,5,1250,2,735,11,6,1,대치2동,630,4915.05,37.5008929,127.0610401,167,대치현대
148000,6,1999,91401,692,8,49312.64,60,24,5,1250,2,735,11,6,17,대치2동,630,4915.05,37.5008929,127.0610401,169,대치현대
157000,22,2002,40695,420,4,20553.26,105,19,3,1200,5,514,4,18,28,신정동,230,2517.72,37.5198784,126.874888,173,롯데캐슬
201500,6,2002,40695,420,4,20553.26,108,19,3,1200,5,514,4,18,13,신정동,230,2517.72,37.5198784,126.874888,176,롯데캐슬
169000,8,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,19,대치동,4424,0,37.4977415,127.0650701,181,은마
150000,12,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,19,대치동,4424,0,37.4977415,127.0650701,182,은마
156000,8,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,20,대치동,4424,0,37.4977415,127.0650701,183,은마
148000,4,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,23,대치동,4424,0,37.4977415,127.0650701,184,은마
166000,5,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,23,대치동,4424,0,37.4977415,127.0650701,185,은마
154500,13,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,2,대치동,4424,0,37.4977415,127.0650701,187,은마
155500,9,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,5,대치동,4424,0,37.4977415,127.0650701,188,은마
153000,13,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,5,대치동,4424,0,37.4977415,127.0650701,189,은마
169500,12,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,6,대치동,4424,0,37.4977415,127.0650701,190,은마
175000,12,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,8,대치동,4424,0,37.4977415,127.0650701,192,은마
155000,10,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,9,대치동,4424,0,37.4977415,127.0650701,194,은마
152000,3,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,21,대치동,4424,0,37.4977415,127.0650701,202,은마
175000,3,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,22,대치동,4424,0,37.4977415,127.0650701,203,은마
181000,12,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,9,대치동,4424,0,37.4977415,127.0650701,210,은마
157000,2,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,15,대치동,4424,0,37.4977415,127.0650701,211,은마
169800,1,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,15,대치동,4424,0,37.4977415,127.0650701,212,은마
186500,8,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,19,대치동,4424,0,37.4977415,127.0650701,214,은마
178000,3,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,19,대치동,4424,0,37.4977415,127.0650701,215,은마
161000,1,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,9,대치동,4424,0,37.4977415,127.0650701,220,은마
169000,5,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,17,대치동,4424,0,37.4977415,127.0650701,222,은마
187500,4,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,18,대치동,4424,0,37.4977415,127.0650701,223,은마
182000,4,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,20,대치동,4424,0,37.4977415,127.0650701,224,은마
171000,9,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,23,대치동,4424,0,37.4977415,127.0650701,227,은마
170000,3,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,30,대치동,4424,0,37.4977415,127.0650701,232,은마
192500,4,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,1,대치동,4424,0,37.4977415,127.0650701,233,은마
170500,14,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,17,대치동,4424,0,37.4977415,127.0650701,242,은마
175000,4,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,21,대치동,4424,0,37.4977415,127.0650701,249,은마
169500,1,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,24,대치동,4424,0,37.4977415,127.0650701,252,은마
195500,7,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,24,대치동,4424,0,37.4977415,127.0650701,253,은마
199000,12,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,26,대치동,4424,0,37.4977415,127.0650701,258,은마
204000,10,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,1,대치동,4424,0,37.4977415,127.0650701,261,은마
198000,7,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,4,대치동,4424,0,37.4977415,127.0650701,264,은마
175000,1,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,8,대치동,4424,0,37.4977415,127.0650701,266,은마
197000,5,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,9,대치동,4424,0,37.4977415,127.0650701,267,은마
176000,4,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,12,대치동,4424,0,37.4977415,127.0650701,272,은마
180000,11,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,20,대치동,4424,0,37.4977415,127.0650701,275,은마
179500,5,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,24,대치동,4424,0,37.4977415,127.0650701,277,은마
194000,2,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,30,대치동,4424,0,37.4977415,127.0650701,278,은마
199000,12,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,30,대치동,4424,0,37.4977415,127.0650701,279,은마
180000,11,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,30,대치동,4424,0,37.4977415,127.0650701,285,은마
192000,3,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,2,대치동,4424,0,37.4977415,127.0650701,288,은마
179000,12,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,17,대치동,4424,0,37.4977415,127.0650701,296,은마
182000,7,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,19,대치동,4424,0,37.4977415,127.0650701,297,은마
182000,6,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,20,대치동,4424,0,37.4977415,127.0650701,298,은마
179500,12,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,24,대치동,4424,0,37.4977415,127.0650701,307,은마
176000,1,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,25,대치동,4424,0,37.4977415,127.0650701,308,은마
190000,14,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,1,대치동,4424,0,37.4977415,127.0650701,314,은마
213000,5,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,4,대치동,4424,0,37.4977415,127.0650701,320,은마
185500,14,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,5,대치동,4424,0,37.4977415,127.0650701,321,은마
190000,13,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,7,대치동,4424,0,37.4977415,127.0650701,323,은마
210000,10,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,7,대치동,4424,0,37.4977415,127.0650701,325,은마
218000,11,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,8,대치동,4424,0,37.4977415,127.0650701,326,은마
213000,4,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,9,대치동,4424,0,37.4977415,127.0650701,327,은마
179500,2,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,10,대치동,4424,0,37.4977415,127.0650701,328,은마
184000,2,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,18,대치동,4424,0,37.4977415,127.0650701,333,은마
220000,3,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,28,대치동,4424,0,37.4977415,127.0650701,339,은마
189000,8,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,2,대치동,4424,0,37.4977415,127.0650701,342,은마
225750,7,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,11,대치동,4424,0,37.4977415,127.0650701,348,은마
201000,9,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,11,대치동,4424,0,37.4977415,127.0650701,349,은마
197000,14,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,13,대치동,4424,0,37.4977415,127.0650701,352,은마
200000,8,1979,504698,3021,28,353088.96,77,29,5,1200,0,370,10,6,14,대치동,4424,0,37.4977415,127.0650701,353,은마
229500,9,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,14,대치동,4424,0,37.4977415,127.0650701,354,은마
225500,8,1979,504698,3021,28,353088.96,84,29,5,1200,0,370,10,6,21,대치동,4424,0,37.4977415,127.0650701,357,은마
170000,18,2007,65079,540,5,36256.068,130,19,3,1200,4,655,8,4,18,도곡동,321,2962,37.4920954,127.0431504,367,도곡1차아이파크
179000,13,2007,65079,540,5,36256.068,130,19,3,1200,4,655,8,4,15,도곡동,321,2962,37.4920954,127.0431504,371,도곡1차아이파크
195000,16,2007,65079,540,5,36256.068,130,19,3,1200,4,655,8,4,7,도곡동,321,2962,37.4920954,127.0431504,373,도곡1차아이파크
164500,12,2007,65079,540,5,36256.068,84,19,3,1200,4,655,8,4,23,도곡동,321,2962,37.4920954,127.0431504,377,도곡1차아이파크
180000,5,2007,65079,540,5,36256.068,84,19,3,1200,4,655,8,4,18,도곡동,321,2962,37.4920954,127.0431504,379,도곡1차아이파크
214000,11,2007,65079,540,5,36256.068,130,19,3,1200,4,655,8,4,27,도곡동,321,2962,37.4920954,127.0431504,380,도곡1차아이파크
180000,20,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,8,도곡2동,3002,20457.82,37.4930287,127.0489846,387,도곡렉슬
257000,16,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,8,도곡2동,3002,20457.82,37.4930287,127.0489846,388,도곡렉슬
198000,9,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,17,도곡2동,3002,20457.82,37.4930287,127.0489846,389,도곡렉슬
199000,7,2006,553661,4443,34,298679.464,121,25,4,1250,2,495,2,4,23,도곡2동,3002,20457.82,37.4930287,127.0489846,396,도곡렉슬
157000,18,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,26,도곡2동,3002,20457.82,37.4930287,127.0489846,397,도곡렉슬
260000,8,2006,553661,4443,34,298679.464,135,25,4,1250,2,495,2,4,27,도곡2동,3002,20457.82,37.4930287,127.0489846,399,도곡렉슬
197000,11,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,27,도곡2동,3002,20457.82,37.4930287,127.0489846,400,도곡렉슬
225000,21,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,4,도곡2동,3002,20457.82,37.4930287,127.0489846,405,도곡렉슬
218000,17,2006,553661,4443,34,298679.464,120,25,4,1250,2,495,2,4,4,도곡2동,3002,20457.82,37.4930287,127.0489846,406,도곡렉슬
210000,4,2006,553661,4443,34,298679.464,121,25,4,1250,2,495,2,4,10,도곡2동,3002,20457.82,37.4930287,127.0489846,412,도곡렉슬
194000,1,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,11,도곡2동,3002,20457.82,37.4930287,127.0489846,413,도곡렉슬
160000,21,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,21,도곡2동,3002,20457.82,37.4930287,127.0489846,420,도곡렉슬
163000,15,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,28,도곡2동,3002,20457.82,37.4930287,127.0489846,422,도곡렉슬
220000,3,2006,553661,4443,34,298679.464,120,25,4,1250,2,495,2,4,2,도곡2동,3002,20457.82,37.4930287,127.0489846,429,도곡렉슬
230000,4,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,4,도곡2동,3002,20457.82,37.4930287,127.0489846,430,도곡렉슬
229000,18,2006,553661,4443,34,298679.464,120,25,4,1250,2,495,2,4,6,도곡2동,3002,20457.82,37.4930287,127.0489846,431,도곡렉슬
261000,9,2006,553661,4443,34,298679.464,138,25,4,1250,2,495,2,4,8,도곡2동,3002,20457.82,37.4930287,127.0489846,435,도곡렉슬
200000,10,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,9,도곡2동,3002,20457.82,37.4930287,127.0489846,436,도곡렉슬
220000,8,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,9,도곡2동,3002,20457.82,37.4930287,127.0489846,437,도곡렉슬
145000,11,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,10,도곡2동,3002,20457.82,37.4930287,127.0489846,438,도곡렉슬
215000,17,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,11,도곡2동,3002,20457.82,37.4930287,127.0489846,439,도곡렉슬
230000,8,2006,553661,4443,34,298679.464,120,25,4,1250,2,495,2,4,12,도곡2동,3002,20457.82,37.4930287,127.0489846,441,도곡렉슬
217000,18,2006,553661,4443,34,298679.464,121,25,4,1250,2,495,2,4,13,도곡2동,3002,20457.82,37.4930287,127.0489846,445,도곡렉슬
210000,1,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,14,도곡2동,3002,20457.82,37.4930287,127.0489846,446,도곡렉슬
255000,6,2006,553661,4443,34,298679.464,135,25,4,1250,2,495,2,4,15,도곡2동,3002,20457.82,37.4930287,127.0489846,447,도곡렉슬
197000,9,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,19,도곡2동,3002,20457.82,37.4930287,127.0489846,451,도곡렉슬
319000,12,2006,553661,4443,34,298679.464,177,25,4,1250,2,495,2,4,20,도곡2동,3002,20457.82,37.4930287,127.0489846,452,도곡렉슬
255000,14,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,23,도곡2동,3002,20457.82,37.4930287,127.0489846,454,도곡렉슬
230000,22,2006,553661,4443,34,298679.464,121,25,4,1250,2,495,2,4,27,도곡2동,3002,20457.82,37.4930287,127.0489846,459,도곡렉슬
150000,6,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,7,도곡2동,3002,20457.82,37.4930287,127.0489846,462,도곡렉슬
270000,10,2006,553661,4443,34,298679.464,135,25,4,1250,2,495,2,4,14,도곡2동,3002,20457.82,37.4930287,127.0489846,466,도곡렉슬
216000,2,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,15,도곡2동,3002,20457.82,37.4930287,127.0489846,467,도곡렉슬
158000,14,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,23,도곡2동,3002,20457.82,37.4930287,127.0489846,469,도곡렉슬
278000,16,2006,553661,4443,34,298679.464,138,25,4,1250,2,495,2,4,26,도곡2동,3002,20457.82,37.4930287,127.0489846,470,도곡렉슬
221000,13,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,4,도곡2동,3002,20457.82,37.4930287,127.0489846,471,도곡렉슬
280000,21,2006,553661,4443,34,298679.464,135,25,4,1250,2,495,2,4,6,도곡2동,3002,20457.82,37.4930287,127.0489846,472,도곡렉슬
259000,12,2006,553661,4443,34,298679.464,121,25,4,1250,2,495,2,4,5,도곡2동,3002,20457.82,37.4930287,127.0489846,481,도곡렉슬
230000,13,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,5,도곡2동,3002,20457.82,37.4930287,127.0489846,482,도곡렉슬
320000,12,2006,553661,4443,34,298679.464,135,25,4,1250,2,495,2,4,8,도곡2동,3002,20457.82,37.4930287,127.0489846,484,도곡렉슬
240000,8,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,20,도곡2동,3002,20457.82,37.4930287,127.0489846,490,도곡렉슬
240000,4,2006,553661,4443,34,298679.464,85,25,4,1250,2,495,2,4,29,도곡2동,3002,20457.82,37.4930287,127.0489846,494,도곡렉슬
293000,16,2006,553661,4443,34,298679.464,115,25,4,1250,2,495,2,4,31,도곡2동,3002,20457.82,37.4930287,127.0489846,495,도곡렉슬
160000,15,2006,553661,4443,34,298679.464,60,25,4,1250,2,495,2,4,24,도곡2동,3002,20457.82,37.4930287,127.0489846,511,도곡렉슬
183000,2,1978,77270,414,5,42932.4,208,23,3,900,1,505,8,3,25,도곡동,384,5730.89,37.4870576,127.0390313,517,도곡쌍용예가
170000,8,1978,77270,414,5,42932.4,108,23,3,900,1,505,8,3,7,도곡동,384,5730.89,37.4870576,127.0390313,518,도곡쌍용예가
161000,9,1978,77270,414,5,42932.4,108,23,3,900,1,505,8,3,12,도곡동,384,5730.89,37.4870576,127.0390313,519,도곡쌍용예가
139700,10,1983,46031,330,2,28560.19,104,20,3,1200,2,355,1,1,26,이문동,353,2366.19,37.5959326,127.067574,529,삼익
135700,8,1986,40311,330,2,32576.7,85,24,2,900,0,502,12,3,17,도곡동,390,0,37.488203,127.0371243,540,역삼우성
138600,10,1986,40311,330,2,32576.7,85,24,2,900,0,502,12,3,3,도곡동,390,0,37.488203,127.0371243,544,역삼우성
100000,8,1986,40311,330,2,32576.7,85,24,2,900,0,502,12,3,11,도곡동,390,0,37.488203,127.0371243,549,역삼우성
183000,2,2004,63733,520,5,33866.26,85,28,4,1250,0,457,10,3,11,삼성2동,298,2752.18,37.5160546,127.0462561,556,삼성동중앙하이츠빌리지
240000,13,2004,63733,520,5,33866.26,153,28,4,1250,0,457,10,3,11,삼성2동,298,2752.18,37.5160546,127.0462561,557,삼성동중앙하이츠빌리지
245000,9,2004,63733,520,5,33866.26,153,28,4,1250,0,457,10,3,1,삼성2동,298,2752.18,37.5160546,127.0462561,559,삼성동중앙하이츠빌리지
104000,7,2011,101633,0,15,52989.42,85,51,11,1200,1,2496,0,1,25,세곡동,546,0,37.4602887,127.1011882,567,강남데시앙파크
105000,10,2011,101633,0,15,52989.42,85,51,11,1200,1,2496,0,1,26,세곡동,546,0,37.4602887,127.1011882,568,강남데시앙파크
87000,5,2011,46318,420,6,20412,60,46,11,1200,4,2419,3,1,2,세곡동,395,4128.95,37.4645363,127.1001458,574,강남신동아파밀리에1단지
89000,9,2011,46318,420,6,20412,60,46,11,1200,4,2419,3,1,20,세곡동,395,4128.95,37.4645363,127.1001458,575,강남신동아파밀리에1단지
88000,5,2011,46318,420,6,20412,60,46,11,1200,4,2419,3,1,3,세곡동,395,4128.95,37.4645363,127.1001458,576,강남신동아파밀리에1단지
89000,12,2011,46318,420,6,20412,60,46,11,1200,4,2419,3,1,15,세곡동,395,4128.95,37.4645363,127.1001458,577,강남신동아파밀리에1단지
90500,5,2011,46318,420,6,20412,60,46,11,1200,4,2419,3,1,24,세곡동,395,4128.95,37.4645363,127.1001458,578,강남신동아파밀리에1단지
105000,12,2013,117075,995,12,58940.61,75,46,11,1200,6,2118,3,1,28,세곡동,809,46588,37.4666728,127.1030382,579,강남엘에이치1단지
106700,9,2013,117075,995,12,58940.61,85,46,11,1200,6,2118,3,1,11,세곡동,809,46588,37.4666728,127.1030382,581,강남엘에이치1단지
97000,3,2013,117075,995,12,58940.61,75,46,11,1200,6,2118,3,1,24,세곡동,809,46588,37.4666728,127.1030382,583,강남엘에이치1단지
113000,8,2013,117075,995,12,58940.61,85,46,11,1200,6,2118,3,1,8,세곡동,809,46588,37.4666728,127.1030382,587,강남엘에이치1단지
